Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period)
162,2009,6,11,4,TRUE,0.552542373,63,26,16.3,4,10,78,10,29.94
162,2009,6,11,7,TRUE,0.349152542,63,26,16.3,4,10,81,16,29.96
162,2009,6,11,10,TRUE,0.145762712,63,26,16.3,4,9,70,14,29.99
162,2009,6,11,13,TRUE,0.057627119,63,26,16.3,2,10,57,25,29.98
162,2009,6,11,16,TRUE,0.261016949,63,26,16.3,2,10,57,22,29.95
162,2009,6,11,19,TRUE,0.46440678,63,26,16.3,3,10,75,21,29.95
162,2009,6,11,22,FALSE,0.66779661,63,26,16.3,2,10,81,15,29.96
163,2009,6,12,1,FALSE,0.757062147,62,26,14,3,10,81,9,29.95
163,2009,6,12,4,TRUE,0.553672316,62,26,14,3,10,80,15,29.92
163,2009,6,12,7,TRUE,0.350282486,62,26,14,4,10,75,10,29.94
163,2009,6,12,10,TRUE,0.146892655,62,26,14,4,10,75,14,29.96
163,2009,6,12,13,TRUE,0.056497175,62,26,14,3,10,59,20,29.95
163,2009,6,12,16,TRUE,0.259887006,62,26,14,4,10,65,14,29.93
163,2009,6,12,19,TRUE,0.463276836,62,26,14,3,10,72,14,29.92
163,2009,6,12,22,FALSE,0.666666667,62,26,14,4,10,78,8,29.94
164,2009,6,13,1,FALSE,0.756207675,64,26,10.1,4,10,78,8,29.93
164,2009,6,13,4,TRUE,0.553047404,64,26,10.1,3,10,84,3,29.92
164,2009,6,13,7,TRUE,0.349887133,64,26,10.1,4,10,81,8,29.96
164,2009,6,13,10,TRUE,0.146726862,64,26,10.1,4,10,65,8,29.98
164,2009,6,13,13,TRUE,0.056433409,64,26,10.1,3,10,55,16,29.98
164,2009,6,13,16,TRUE,0.259593679,64,26,10.1,2,10,57,15,29.96
164,2009,6,13,19,TRUE,0.46275395,64,26,10.1,2,10,70,13,29.97
164,2009,6,13,22,FALSE,0.665914221,64,26,10.1,2,10,81,8,29.99
165,2009,6,14,1,FALSE,0.756207675,64,26,9.6,3,10,81,8,29.97
165,2009,6,14,4,TRUE,0.553047404,64,26,9.6,4,10,70,6,29.96
165,2009,6,14,7,TRUE,0.349887133,64,26,9.6,3,10,70,7,29.97
165,2009,6,14,10,TRUE,0.146726862,64,26,9.6,3,10,56,11,29.99
165,2009,6,14,13,TRUE,0.056433409,64,26,9.6,2,10,47,14,29.98
165,2009,6,14,16,TRUE,0.259593679,64,26,9.6,3,10,53,14,29.95
165,2009,6,14,19,TRUE,0.46275395,64,26,9.6,2,10,65,11,29.95
165,2009,6,14,22,FALSE,0.665914221,64,26,9.6,3,10,75,6,29.96
166,2009,6,15,1,FALSE,0.756207675,62,27,11.2,3,10,81,7,29.94
166,2009,6,15,4,TRUE,0.553047404,62,27,11.2,4,10,72,3,29.93
166,2009,6,15,7,TRUE,0.349887133,62,27,11.2,4,10,70,8,29.95
166,2009,6,15,10,TRUE,0.146726862,62,27,11.2,4,10,67,11,29.95
166,2009,6,15,13,TRUE,0.056433409,62,27,11.2,3,10,63,15,29.95
166,2009,6,15,16,TRUE,0.259593679,62,27,11.2,3,10,63,18,29.94
166,2009,6,15,19,TRUE,0.46275395,62,27,11.2,3,10,70,15,29.93
166,2009,6,15,22,FALSE,0.665914221,62,27,11.2,4,10,78,13,29.95
167,2009,6,16,1,FALSE,0.756482525,61,27,15,4,10,81,15,29.92
167,2009,6,16,4,TRUE,0.553551297,61,27,15,4,10,84,9,29.89
167,2009,6,16,7,TRUE,0.350620068,61,27,15,4,9,84,14,29.92
167,2009,6,16,10,TRUE,0.147688839,61,27,15,4,9,78,8,29.93
167,2009,6,16,13,TRUE,0.05524239,61,27,15,3,10,68,20,29.92
167,2009,6,16,16,TRUE,0.258173619,61,27,15,3,10,73,20,29.92
167,2009,6,16,19,TRUE,0.461104848,61,27,15,4,10,84,20,29.92
167,2009,6,16,22,FALSE,0.664036077,61,27,15,4,10,81,13,29.95
168,2009,6,17,1,FALSE,0.756482525,62,26,14,4,10,81,13,29.93
168,2009,6,17,4,TRUE,0.553551297,62,26,14,4,10,84,16,29.92
168,2009,6,17,7,TRUE,0.350620068,62,26,14,4,10,84,11,29.94
168,2009,6,17,10,TRUE,0.147688839,62,26,14,4,10,81,14,29.96
168,2009,6,17,13,TRUE,0.05524239,62,26,14,3,10,70,17,29.95
168,2009,6,17,16,TRUE,0.258173619,62,26,14,3,10,70,20,29.91
168,2009,6,17,19,TRUE,0.461104848,62,26,14,3,10,81,15,29.88
168,2009,6,17,22,FALSE,0.664036077,62,26,14,3,10,84,11,29.88
169,2009,6,18,1,FALSE,0.757336343,66,29,11,3,10,87,3,29.86
169,2009,6,18,4,TRUE,0.554176072,66,29,11,2,10,87,0,29.85
169,2009,6,18,7,TRUE,0.351015801,66,29,11,1,10,78,5,29.87
169,2009,6,18,10,TRUE,0.14785553,66,29,11,1,10,73,5,29.86
169,2009,6,18,13,TRUE,0.05530474,66,29,11,1,10,54,21,29.84
169,2009,6,18,16,TRUE,0.258465011,66,29,11,1,10,63,24,29.81
169,2009,6,18,19,TRUE,0.461625282,66,29,11,1,10,72,16,29.79
169,2009,6,18,22,FALSE,0.664785553,66,29,11,0,10,78,15,29.8
170,2009,6,19,1,FALSE,0.756482525,63,27,23.3,0,10,83,8,29.76
170,2009,6,19,4,TRUE,0.553551297,63,27,23.3,1,10,87,11,29.75
170,2009,6,19,7,TRUE,0.350620068,63,27,23.3,1,10,75,8,29.77
170,2009,6,19,10,TRUE,0.147688839,63,27,23.3,2,10,63,21,29.77
170,2009,6,19,13,TRUE,0.05524239,63,27,23.3,3,10,65,33,29.75
170,2009,6,19,16,TRUE,0.258173619,63,27,23.3,2,10,65,36,29.73
170,2009,6,19,19,TRUE,0.461104848,63,27,23.3,1,10,70,32,29.71
170,2009,6,19,22,FALSE,0.664036077,63,27,23.3,1,10,78,30,29.71
171,2009,6,20,1,FALSE,0.756482525,59,26,18.8,1,10,77,31,29.72
171,2009,6,20,4,TRUE,0.553551297,59,26,18.8,1,10,86,11,29.71
171,2009,6,20,7,TRUE,0.350620068,59,26,18.8,2,8,75,6,29.75
171,2009,6,20,10,TRUE,0.147688839,59,26,18.8,2,10,65,11,29.76
171,2009,6,20,13,TRUE,0.05524239,59,26,18.8,3,10,63,20,29.79
171,2009,6,20,16,TRUE,0.258173619,59,26,18.8,2,10,65,29,29.78
171,2009,6,20,19,TRUE,0.461104848,59,26,18.8,2,10,72,9,29.77
171,2009,6,20,22,FALSE,0.664036077,59,26,18.8,1,10,77,32,29.8
172,2009,6,21,1,FALSE,0.757609921,61,28,15.4,1,10,80,31,29.82
172,2009,6,21,4,TRUE,0.554678692,61,28,15.4,1,10,83,16,29.84
172,2009,6,21,7,TRUE,0.351747463,61,28,15.4,1,10,70,10,29.87
172,2009,6,21,10,TRUE,0.148816234,61,28,15.4,1,10,56,5,29.89
172,2009,6,21,13,TRUE,0.054114994,61,28,15.4,1,10,52,22,29.9
172,2009,6,21,16,TRUE,0.257046223,61,28,15.4,1,10,58,22,29.88
172,2009,6,21,19,TRUE,0.459977452,61,28,15.4,1,10,67,20,29.87
172,2009,6,21,22,FALSE,0.662908681,61,28,15.4,1,10,77,14,29.88
173,2009,6,22,1,FALSE,0.757609921,67,29,10.7,0,10,80,7,29.85
173,2009,6,22,4,TRUE,0.554678692,67,29,10.7,1,10,77,0,29.82
173,2009,6,22,7,TRUE,0.351747463,67,29,10.7,0,10,72,0,29.84
173,2009,6,22,10,TRUE,0.148816234,67,29,10.7,0,10,70,5,29.83
173,2009,6,22,13,TRUE,0.054114994,67,29,10.7,0,10,31,17,29.8
173,2009,6,22,16,TRUE,0.257046223,67,29,10.7,0,10,42,24,29.77
173,2009,6,22,19,TRUE,0.459977452,67,29,10.7,0,10,65,18,29.73
173,2009,6,22,22,FALSE,0.662908681,67,29,10.7,0,10,72,13,29.75
174,2009,6,23,1,FALSE,0.758465011,66,30,11.5,0,10,77,9,29.73
174,2009,6,23,4,TRUE,0.55530474,66,30,11.5,1,10,77,8,29.71
174,2009,6,23,7,TRUE,0.35214447,66,30,11.5,0,9,72,6,29.73
174,2009,6,23,10,TRUE,0.148984199,66,30,11.5,0,10,65,5,29.73
174,2009,6,23,13,TRUE,0.054176072,66,30,11.5,0,10,43,14,29.72
174,2009,6,23,16,TRUE,0.257336343,66,30,11.5,1,10,55,22,29.72
174,2009,6,23,19,TRUE,0.460496614,66,30,11.5,1,10,70,17,29.73
174,2009,6,23,22,FALSE,0.663656885,66,30,11.5,1,10,80,13,29.78
175,2009,6,24,1,FALSE,0.757609921,63,32,7.9,1,10,86,10,29.78
175,2009,6,24,4,TRUE,0.554678692,63,32,7.9,1,10,90,7,29.79
175,2009,6,24,7,TRUE,0.351747463,63,32,7.9,1,10,78,3,29.83
175,2009,6,24,10,TRUE,0.148816234,63,32,7.9,1,10,73,6,29.87
175,2009,6,24,13,TRUE,0.054114994,63,32,7.9,0,10,68,10,29.88
175,2009,6,24,16,TRUE,0.257046223,63,32,7.9,0,10,59,6,29.85
175,2009,6,24,19,TRUE,0.459977452,63,32,7.9,1,10,70,8,29.87
175,2009,6,24,22,FALSE,0.662908681,63,32,7.9,1,10,83,13,29.91
176,2009,6,25,1,FALSE,0.757609921,65,26,8.6,1,10,86,7,29.91
176,2009,6,25,4,TRUE,0.554678692,65,26,8.6,2,10,83,5,29.92
176,2009,6,25,7,TRUE,0.351747463,65,26,8.6,1,10,72,3,29.94
176,2009,6,25,10,TRUE,0.148816234,65,26,8.6,1,10,70,8,29.93
176,2009,6,25,13,TRUE,0.054114994,65,26,8.6,1,10,51,5,29.91
176,2009,6,25,16,TRUE,0.257046223,65,26,8.6,2,10,51,18,29.91
176,2009,6,25,19,TRUE,0.459977452,65,26,8.6,2,10,72,16,29.91
176,2009,6,25,22,FALSE,0.662908681,65,26,8.6,1,10,75,9,29.92
177,2009,6,26,1,FALSE,0.759593679,63,29,9.8,1,10,80,8,29.9
177,2009,6,26,4,TRUE,0.556433409,63,29,9.8,3,10,83,13,29.91
177,2009,6,26,7,TRUE,0.353273138,63,29,9.8,4,9,83,3,29.92
177,2009,6,26,10,TRUE,0.150112867,63,29,9.8,1,10,68,6,29.93
177,2009,6,26,13,TRUE,0.053047404,63,29,9.8,1,10,61,9,29.91
177,2009,6,26,16,TRUE,0.256207675,63,29,9.8,1,10,57,16,29.87
177,2009,6,26,19,TRUE,0.459367946,63,29,9.8,2,10,67,13,29.87
177,2009,6,26,22,FALSE,0.662528217,63,29,9.8,0,10,80,8,29.9
178,2009,6,27,1,FALSE,0.759593679,70,30,9.7,0,10,80,9,29.88
178,2009,6,27,4,TRUE,0.556433409,70,30,9.7,0,10,86,7,29.88
178,2009,6,27,7,TRUE,0.353273138,70,30,9.7,1,10,75,0,29.91
178,2009,6,27,10,TRUE,0.150112867,70,30,9.7,0,9,71,3,29.92
178,2009,6,27,13,TRUE,0.053047404,70,30,9.7,0,10,43,10,29.89
178,2009,6,27,16,TRUE,0.256207675,70,30,9.7,0,10,34,21,29.86
178,2009,6,27,19,TRUE,0.459367946,70,30,9.7,0,10,43,17,29.85
178,2009,6,27,22,FALSE,0.662528217,70,30,9.7,0,10,53,8,29.87
179,2009,6,28,1,FALSE,0.759593679,70,30,11.6,0,10,65,5,29.85
179,2009,6,28,4,TRUE,0.556433409,70,30,11.6,1,10,72,10,29.84
179,2009,6,28,7,TRUE,0.353273138,70,30,11.6,0,10,68,0,29.87
179,2009,6,28,10,TRUE,0.150112867,70,30,11.6,0,10,56,6,29.87
179,2009,6,28,13,TRUE,0.053047404,70,30,11.6,1,10,48,20,29.84
179,2009,6,28,16,TRUE,0.256207675,70,30,11.6,1,10,50,23,29.8
179,2009,6,28,19,TRUE,0.459367946,70,30,11.6,1,9,70,15,29.78
179,2009,6,28,22,FALSE,0.662528217,70,30,11.6,1,10,81,11,29.81
180,2009,6,29,1,FALSE,0.760451977,62,30,13.3,0,10,84,9,29.8
180,2009,6,29,4,TRUE,0.557062147,62,30,13.3,1,10,93,14,29.8
180,2009,6,29,7,TRUE,0.353672316,62,30,13.3,1,9,84,11,29.82
180,2009,6,29,10,TRUE,0.150282486,62,30,13.3,1,10,70,15,29.82
180,2009,6,29,13,TRUE,0.053107345,62,30,13.3,1,9,61,20,29.8
180,2009,6,29,16,TRUE,0.256497175,62,30,13.3,1,8,61,18,29.77
180,2009,6,29,19,TRUE,0.459887006,62,30,13.3,1,10,72,14,29.78
180,2009,6,29,22,FALSE,0.663276836,62,30,13.3,0,10,78,6,29.82
181,2009,6,30,1,FALSE,0.761581921,65,32,8.1,0,10,78,6,29.81
181,2009,6,30,4,TRUE,0.55819209,65,32,8.1,1,10,87,6,29.79
181,2009,6,30,7,TRUE,0.35480226,65,32,8.1,1,10,75,0,29.81
181,2009,6,30,10,TRUE,0.151412429,65,32,8.1,1,10,73,7,29.82
181,2009,6,30,13,TRUE,0.051977401,65,32,8.1,1,10,62,8,29.81
181,2009,6,30,16,TRUE,0.255367232,65,32,8.1,2,10,59,15,29.77
181,2009,6,30,19,TRUE,0.458757062,65,32,8.1,1,10,70,10,29.78
181,2009,6,30,22,FALSE,0.662146893,65,32,8.1,2,10,78,8,29.82
182,2009,7,1,1,FALSE,0.762443439,65,31,8.6,2,10,81,6,29.81
182,2009,7,1,4,TRUE,0.558823529,65,31,8.6,4,10,75,5,29.82
182,2009,7,1,7,TRUE,0.35520362,65,31,8.6,4,10,75,3,29.84
182,2009,7,1,10,TRUE,0.15158371,65,31,8.6,1,10,70,5,29.84
182,2009,7,1,13,TRUE,0.052036199,65,31,8.6,1,10,55,8,29.83
182,2009,7,1,16,TRUE,0.255656109,65,31,8.6,1,10,55,15,29.8
182,2009,7,1,19,TRUE,0.459276018,65,31,8.6,1,10,75,16,29.81
182,2009,7,1,22,FALSE,0.662895928,65,31,8.6,1,10,84,9,29.84
183,2009,7,2,1,FALSE,0.763306908,64,29,12.3,1,10,87,7,29.85
183,2009,7,2,4,TRUE,0.559456399,64,29,12.3,4,10,83,8,29.85
183,2009,7,2,7,TRUE,0.355605889,64,29,12.3,4,10,75,0,29.87
183,2009,7,2,10,TRUE,0.151755379,64,29,12.3,1,10,68,10,29.88
183,2009,7,2,13,TRUE,0.05209513,64,29,12.3,1,10,57,17,29.87
183,2009,7,2,16,TRUE,0.25594564,64,29,12.3,1,10,59,21,29.86
183,2009,7,2,19,TRUE,0.459796149,64,29,12.3,1,10,75,18,29.88
183,2009,7,2,22,FALSE,0.663646659,64,29,12.3,1,10,81,10,29.93
184,2009,7,3,1,FALSE,0.764172336,61,29,14.4,2,10,81,7,29.92
184,2009,7,3,4,TRUE,0.560090703,61,29,14.4,4,10,80,10,29.92
184,2009,7,3,7,TRUE,0.35600907,61,29,14.4,4,9,81,9,29.94
184,2009,7,3,10,TRUE,0.151927438,61,29,14.4,1,10,65,14,29.96
184,2009,7,3,13,TRUE,0.052154195,61,29,14.4,1,10,59,20,29.95
184,2009,7,3,16,TRUE,0.256235828,61,29,14.4,2,10,63,23,29.94
184,2009,7,3,19,TRUE,0.46031746,61,29,14.4,1,10,80,20,29.95
184,2009,7,3,22,FALSE,0.664399093,61,29,14.4,2,10,83,15,29.98
185,2009,7,4,1,FALSE,0.764172336,64,27,11,3,10,86,10,29.98
185,2009,7,4,4,TRUE,0.560090703,64,27,11,4,10,83,8,29.97
185,2009,7,4,7,TRUE,0.35600907,64,27,11,3,10,78,0,30
185,2009,7,4,10,TRUE,0.151927438,64,27,11,1,10,63,7,30.01
185,2009,7,4,13,TRUE,0.052154195,64,27,11,1,10,55,21,29.99
185,2009,7,4,16,TRUE,0.256235828,64,27,11,1,10,57,17,29.97
185,2009,7,4,19,TRUE,0.46031746,64,27,11,1,10,70,14,29.97
185,2009,7,4,22,FALSE,0.664399093,64,27,11,1,10,78,11,29.99
186,2009,7,5,1,FALSE,0.765039728,61,27,15.1,3,10,78,8,29.98
186,2009,7,5,4,TRUE,0.560726447,61,27,15.1,4,10,78,8,29.98
186,2009,7,5,7,TRUE,0.356413167,61,27,15.1,4,10,80,10,30.01
186,2009,7,5,10,TRUE,0.152099886,61,27,15.1,2,10,70,17,30.02
186,2009,7,5,13,TRUE,0.052213394,61,27,15.1,3,10,72,18,30.03
186,2009,7,5,16,TRUE,0.256526674,61,27,15.1,1,10,63,21,30.02
186,2009,7,5,19,TRUE,0.460839955,61,27,15.1,3,10,72,22,30.03
186,2009,7,5,22,FALSE,0.665153235,61,27,15.1,3,10,75,11,30.05
187,2009,7,6,1,FALSE,0.766174801,62,27,15.8,4,10,75,11,30.04
187,2009,7,6,4,TRUE,0.561861521,62,27,15.8,3,10,75,14,30.03
187,2009,7,6,7,TRUE,0.357548241,62,27,15.8,2,10,70,13,30.04
187,2009,7,6,10,TRUE,0.15323496,62,27,15.8,1,10,56,17,30.05
187,2009,7,6,13,TRUE,0.05107832,62,27,15.8,0,10,51,22,30.03
187,2009,7,6,16,TRUE,0.2553916,62,27,15.8,1,10,56,22,30
187,2009,7,6,19,TRUE,0.459704881,62,27,15.8,1,10,72,18,29.97
187,2009,7,6,22,FALSE,0.664018161,62,27,15.8,2,10,80,10,29.98
188,2009,7,7,1,FALSE,0.767918089,62,27,12.9,3,10,78,13,29.95
188,2009,7,7,4,TRUE,0.563139932,62,27,12.9,4,10,80,9,29.93
188,2009,7,7,7,TRUE,0.358361775,62,27,12.9,1,10,78,0,29.94
188,2009,7,7,10,TRUE,0.153583618,62,27,12.9,1,10,65,18,29.96
188,2009,7,7,13,TRUE,0.051194539,62,27,12.9,2,10,65,22,29.97
188,2009,7,7,16,TRUE,0.255972696,62,27,12.9,2,10,63,18,29.93
188,2009,7,7,19,TRUE,0.460750853,62,27,12.9,1,10,67,13,29.91
188,2009,7,7,22,FALSE,0.66552901,62,27,12.9,0,10,72,7,29.93
189,2009,7,8,1,FALSE,0.767918089,64,28,17.7,0,10,78,6,29.92
189,2009,7,8,4,TRUE,0.563139932,64,28,17.7,1,10,80,11,29.91
189,2009,7,8,7,TRUE,0.358361775,64,28,17.7,1,10,72,13,29.95
189,2009,7,8,10,TRUE,0.153583618,64,28,17.7,1,10,53,11,29.95
189,2009,7,8,13,TRUE,0.051194539,64,28,17.7,0,10,55,24,29.96
189,2009,7,8,16,TRUE,0.255972696,64,28,17.7,1,10,53,29,29.91
189,2009,7,8,19,TRUE,0.460750853,64,28,17.7,2,10,70,17,29.91
189,2009,7,8,22,FALSE,0.66552901,64,28,17.7,1,10,80,22,29.94
190,2009,7,9,1,FALSE,0.768792711,60,26,14.7,3,10,83,16,29.95
190,2009,7,9,4,TRUE,0.563781321,60,26,14.7,3,10,90,11,29.96
190,2009,7,9,7,TRUE,0.358769932,60,26,14.7,3,10,83,8,29.98
190,2009,7,9,10,TRUE,0.153758542,60,26,14.7,3,10,75,16,30.01
190,2009,7,9,13,TRUE,0.051252847,60,26,14.7,1,10,59,24,29.99
190,2009,7,9,16,TRUE,0.256264237,60,26,14.7,1,10,59,17,29.96
190,2009,7,9,19,TRUE,0.461275626,60,26,14.7,1,10,72,14,29.97
190,2009,7,9,22,FALSE,0.666287016,60,26,14.7,1,10,78,17,29.99
191,2009,7,10,1,FALSE,0.770547945,61,28,14.6,3,10,83,9,29.98
191,2009,7,10,4,TRUE,0.565068493,61,28,14.6,1,10,86,9,29.98
191,2009,7,10,7,TRUE,0.359589041,61,28,14.6,1,10,75,10,29.99
191,2009,7,10,10,TRUE,0.154109589,61,28,14.6,2,10,65,15,30.01
191,2009,7,10,13,TRUE,0.051369863,61,28,14.6,3,10,65,21,30.01
191,2009,7,10,16,TRUE,0.256849315,61,28,14.6,2,10,63,21,29.98
191,2009,7,10,19,TRUE,0.462328767,61,28,14.6,2,10,75,20,29.96
191,2009,7,10,22,FALSE,0.667808219,61,28,14.6,3,10,87,22,29.99
192,2009,7,11,1,FALSE,0.770547945,62,28,13.3,4,10,90,18,29.99
192,2009,7,11,4,TRUE,0.565068493,62,28,13.3,3,10,93,7,29.99
192,2009,7,11,7,TRUE,0.359589041,62,28,13.3,3,10,83,7,30
192,2009,7,11,10,TRUE,0.154109589,62,28,13.3,3,10,68,13,30.02
192,2009,7,11,13,TRUE,0.051369863,62,28,13.3,3,10,53,18,30.02
192,2009,7,11,16,TRUE,0.256849315,62,28,13.3,4,10,65,23,30.01
192,2009,7,11,19,TRUE,0.462328767,62,28,13.3,3,10,81,11,30
192,2009,7,11,22,FALSE,0.667808219,62,28,13.3,3,10,83,16,30
193,2009,7,12,1,FALSE,0.771428571,62,28,16.1,3,10,90,9,30.01
193,2009,7,12,4,TRUE,0.565714286,62,28,16.1,3,10,93,14,30.02
193,2009,7,12,7,TRUE,0.36,62,28,16.1,3,10,93,11,30.05
193,2009,7,12,10,TRUE,0.154285714,62,28,16.1,2,10,65,14,30.07
193,2009,7,12,13,TRUE,0.051428571,62,28,16.1,2,10,55,20,30.07
193,2009,7,12,16,TRUE,0.257142857,62,28,16.1,2,10,53,28,30.05
193,2009,7,12,19,TRUE,0.462857143,62,28,16.1,2,10,67,23,30.04
193,2009,7,12,22,FALSE,0.668571429,62,28,16.1,0,10,78,17,30.05
194,2009,7,13,1,FALSE,0.774341352,70,28,10.6,0,10,83,10,30.02
194,2009,7,13,4,TRUE,0.568155785,70,28,10.6,1,10,86,6,30
194,2009,7,13,7,TRUE,0.361970218,70,28,10.6,1,10,70,0,30.03
194,2009,7,13,10,TRUE,0.155784651,70,28,10.6,0,10,63,3,30.01
194,2009,7,13,13,TRUE,0.050400916,70,28,10.6,0,10,28,13,29.95
194,2009,7,13,16,TRUE,0.256586483,70,28,10.6,0,10,34,23,29.91
194,2009,7,13,19,TRUE,0.46277205,70,28,10.6,0,10,54,24,29.88
194,2009,7,13,22,FALSE,0.668957617,70,28,10.6,0,10,65,9,29.89
195,2009,7,14,1,FALSE,0.774341352,73,30,10.4,0,10,72,5,29.87
195,2009,7,14,4,TRUE,0.568155785,73,30,10.4,1,10,72,6,29.85
195,2009,7,14,7,TRUE,0.361970218,73,30,10.4,1,10,63,0,29.86
195,2009,7,14,10,TRUE,0.155784651,73,30,10.4,0,10,64,5,29.86
195,2009,7,14,13,TRUE,0.050400916,73,30,10.4,0,10,33,13,29.83
195,2009,7,14,16,TRUE,0.256586483,73,30,10.4,0,10,43,22,29.81
195,2009,7,14,19,TRUE,0.46277205,73,30,10.4,1,10,68,18,29.82
195,2009,7,14,22,FALSE,0.668957617,73,30,10.4,1,10,81,11,29.87
196,2009,7,15,1,FALSE,0.776119403,62,30,14.7,1,10,87,11,29.86
196,2009,7,15,4,FALSE,0.56946039,62,30,14.7,1,10,90,9,29.88
196,2009,7,15,7,TRUE,0.362801378,62,30,14.7,1,10,84,10,29.93
196,2009,7,15,10,TRUE,0.156142365,62,30,14.7,1,10,63,14,29.96
196,2009,7,15,13,TRUE,0.050516648,62,30,14.7,1,10,59,18,29.96
196,2009,7,15,16,TRUE,0.25717566,62,30,14.7,1,10,68,23,29.94
196,2009,7,15,19,TRUE,0.463834673,62,30,14.7,1,10,83,18,29.96
196,2009,7,15,22,FALSE,0.670493685,62,30,14.7,1,10,93,15,29.99
197,2009,7,16,1,FALSE,0.777011494,60,30,13,1,10,96,11,29.99
197,2009,7,16,4,FALSE,0.570114943,60,30,13,1,10,93,10,30
197,2009,7,16,7,TRUE,0.363218391,60,30,13,1,10,90,8,30.04
197,2009,7,16,10,TRUE,0.156321839,60,30,13,1,10,73,13,30.05
197,2009,7,16,13,TRUE,0.050574713,60,30,13,1,10,59,16,30.03
197,2009,7,16,16,TRUE,0.257471264,60,30,13,1,10,61,18,29.98
197,2009,7,16,19,TRUE,0.464367816,60,30,13,1,10,83,20,29.99
197,2009,7,16,22,FALSE,0.671264368,60,30,13,1,10,90,14,30.03
198,2009,7,17,1,FALSE,0.778801843,62,30,13.7,1,10,93,13,30.01
198,2009,7,17,4,FALSE,0.571428571,62,30,13.7,1,10,93,10,30.01
198,2009,7,17,7,TRUE,0.3640553,62,30,13.7,1,10,83,6,30.03
198,2009,7,17,10,TRUE,0.156682028,62,30,13.7,1,10,68,8,30.02
198,2009,7,17,13,TRUE,0.050691244,62,30,13.7,1,10,57,17,29.98
198,2009,7,17,16,TRUE,0.258064516,62,30,13.7,2,10,63,21,29.93
198,2009,7,17,19,TRUE,0.465437788,62,30,13.7,1,10,78,18,29.95
198,2009,7,17,22,FALSE,0.67281106,62,30,13.7,1,10,93,15,29.97
199,2009,7,18,1,FALSE,0.779700115,64,30,13,1,10,86,9,29.95
199,2009,7,18,4,FALSE,0.572087659,64,30,13,1,10,90,6,29.93
199,2009,7,18,7,TRUE,0.364475202,64,30,13,1,10,81,6,29.94
199,2009,7,18,10,TRUE,0.156862745,64,30,13,2,10,59,8,29.94
199,2009,7,18,13,TRUE,0.050749712,64,30,13,3,10,53,16,29.91
199,2009,7,18,16,TRUE,0.258362168,64,30,13,3,10,70,23,29.9
199,2009,7,18,19,TRUE,0.465974625,64,30,13,2,10,84,18,29.89
199,2009,7,18,22,FALSE,0.673587082,64,30,13,1,10,90,13,29.91
200,2009,7,19,1,FALSE,0.780600462,64,30,13.1,2,10,90,10,29.9
200,2009,7,19,4,FALSE,0.572748268,64,30,13.1,2,10,93,11,29.88
200,2009,7,19,7,TRUE,0.364896074,64,30,13.1,2,10,84,8,29.91
200,2009,7,19,10,TRUE,0.15704388,64,30,13.1,1,10,68,7,29.91
200,2009,7,19,13,TRUE,0.050808314,64,30,13.1,1,10,51,16,29.88
200,2009,7,19,16,TRUE,0.258660508,64,30,13.1,1,10,61,22,29.85
200,2009,7,19,19,TRUE,0.466512702,64,30,13.1,1,9,81,16,29.87
200,2009,7,19,22,FALSE,0.674364896,64,30,13.1,2,10,83,11,29.94
201,2009,7,20,1,FALSE,0.782407407,61,28,14.6,1,10,83,11,29.94
201,2009,7,20,4,FALSE,0.574074074,61,28,14.6,2,10,87,5,29.93
201,2009,7,20,7,TRUE,0.365740741,61,28,14.6,1,8,87,13,29.96
201,2009,7,20,10,TRUE,0.157407407,61,28,14.6,1,10,72,17,30
201,2009,7,20,13,TRUE,0.050925926,61,28,14.6,1,10,65,18,30
201,2009,7,20,16,TRUE,0.259259259,61,28,14.6,1,10,70,26,29.97
201,2009,7,20,19,TRUE,0.467592593,61,28,14.6,2,10,83,15,29.96
201,2009,7,20,22,FALSE,0.675925926,61,28,14.6,3,10,90,15,29.99
202,2009,7,21,1,FALSE,0.784222738,59,27,16.1,4,10,93,15,29.98
202,2009,7,21,4,FALSE,0.575406032,59,27,16.1,4,10,93,11,29.97
202,2009,7,21,7,TRUE,0.366589327,59,27,16.1,4,9,90,17,30
202,2009,7,21,10,TRUE,0.157772622,59,27,16.1,3,10,81,14,30.02
202,2009,7,21,13,TRUE,0.051044084,59,27,16.1,3,10,73,23,30.02
202,2009,7,21,16,TRUE,0.259860789,59,27,16.1,2,10,72,22,29.98
202,2009,7,21,19,TRUE,0.468677494,59,27,16.1,3,10,87,17,29.96
202,2009,7,21,22,FALSE,0.6774942,59,27,16.1,3,10,87,17,29.97
203,2009,7,22,1,FALSE,0.784222738,59,27,13.7,4,10,90,15,29.96
203,2009,7,22,4,FALSE,0.575406032,59,27,13.7,4,10,90,13,29.96
203,2009,7,22,7,TRUE,0.366589327,59,27,13.7,4,10,90,8,29.97
203,2009,7,22,10,TRUE,0.157772622,59,27,13.7,3,10,78,16,29.98
203,2009,7,22,13,TRUE,0.051044084,59,27,13.7,3,10,72,17,29.96
203,2009,7,22,16,TRUE,0.259860789,59,27,13.7,2,10,70,17,29.92
